2017-04-24 21:27:57   |   2017-04-24 21:27:57.012399   |    47.615    |    47.6
2017-04-24 21:27:58   |   2017-04-24 21:27:58.012399   |    47.615    |    47.6
2017-04-24 21:27:59   |   2017-04-24 21:27:59.012401   |    47.078    |    48.2
2017-04-24 21:28:00   |   2017-04-24 21:28:00.012418   |    47.615    |    47.6
2017-04-24 21:28:01   |   2017-04-24 21:28:01.012411   |    47.615    |    47.6
2017-04-24 21:28:02   |   2017-04-24 21:28:02.012422   |    48.154    |    47.1
2017-04-24 21:28:03   |   2017-04-24 21:28:03.012418   |    47.615    |    47.6
2017-04-24 21:28:04   |   2017-04-24 21:28:04.012431   |    47.615    |    47.6
2017-04-24 21:28:05   |   2017-04-24 21:28:05.012429   |    47.615    |    47.6
2017-04-24 21:28:06   |   2017-04-24 21:28:06.012437   |    47.615    |    48.2
2017-04-24 21:28:07   |   2017-04-24 21:28:07.012447   |    47.615    |    47.6
2017-04-24 21:28:08   |   2017-04-24 21:28:08.012442   |    47.615    |    47.6
2017-04-24 21:28:09   |   2017-04-24 21:28:09.012458   |    47.615    |    47.6
2017-04-24 21:28:10   |   2017-04-24 21:28:10.012448   |    47.078    |    47.6
2017-04-24 21:28:11   |   2017-04-24 21:28:11.012459   |    47.615    |    47.6
2017-04-24 21:28:12   |   2017-04-24 21:28:12.012465   |    47.615    |    47.6
2017-04-24 21:28:13   |   2017-04-24 21:28:13.012473   |    47.615    |    47.6
2017-04-24 21:28:14   |   2017-04-24 21:28:14.012467   |    48.154    |    47.6
2017-04-24 21:28:15   |   2017-04-24 21:28:15.012480   |    48.154    |    47.6
2017-04-24 21:28:16   |   2017-04-24 21:28:16.012479   |    47.615    |    47.6
2017-04-24 21:28:17   |   2017-04-24 21:28:17.012479   |    47.615    |    47.1
2017-04-24 21:28:18   |   2017-04-24 21:28:18.012480   |    47.615    |    47.6
2017-04-24 21:28:19   |   2017-04-24 21:28:19.012486   |    47.615    |    47.6
2017-04-24 21:28:20   |   2017-04-24 21:28:20.012495   |    48.154    |    47.6
2017-04-24 21:28:21   |   2017-04-24 21:28:21.012506   |    47.615    |    47.1
2017-04-24 21:28:22   |   2017-04-24 21:28:22.012503   |    47.615    |    47.1
2017-04-24 21:28:23   |   2017-04-24 21:28:23.012504   |    47.615    |    47.1
2017-04-24 21:28:24   |   2017-04-24 21:28:24.012518   |    47.615    |    47.6
2017-04-24 21:28:25   |   2017-04-24 21:28:25.012513   |    47.078    |    47.6
2017-04-24 21:28:26   |   2017-04-24 21:28:26.012518   |    47.615    |    47.6
2017-04-24 21:28:27   |   2017-04-24 21:28:27.012522   |    47.615    |    47.6
2017-04-24 21:28:28   |   2017-04-24 21:28:28.012536   |    47.615    |    47.6
2017-04-24 21:28:29   |   2017-04-24 21:28:29.012531   |    47.615    |    47.6
2017-04-24 21:28:30   |   2017-04-24 21:28:30.012534   |    47.615    |    48.2
2017-04-24 21:28:31   |   2017-04-24 21:28:31.012548   |    47.615    |    47.6
2017-04-24 21:28:32   |   2017-04-24 21:28:32.012544   |    47.615    |    47.6
2017-04-24 21:28:33   |   2017-04-24 21:28:33.012558   |    48.154    |    48.2
2017-04-24 21:28:34   |   2017-04-24 21:28:34.012562   |    47.615    |    47.6
2017-04-24 21:28:35   |   2017-04-24 21:28:35.012561   |    47.078    |    47.6
2017-04-24 21:28:36   |   2017-04-24 21:28:36.012574   |    47.615    |    47.6
2017-04-24 21:28:37   |   2017-04-24 21:28:37.012565   |    47.615    |    47.6
2017-04-24 21:28:38   |   2017-04-24 21:28:38.012577   |    47.615    |    47.6
2017-04-24 21:28:39   |   2017-04-24 21:28:39.012575   |    47.615    |    47.6
2017-04-24 21:28:40   |   2017-04-24 21:28:40.012578   |    47.615    |    47.6
2017-04-24 21:28:41   |   2017-04-24 21:28:41.012589   |    47.615    |    48.2
2017-04-24 21:28:42   |   2017-04-24 21:28:42.012585   |    47.615    |    48.2
2017-04-24 21:28:43   |   2017-04-24 21:28:43.012603   |    48.154    |    47.6
2017-04-24 21:28:44   |   2017-04-24 21:28:44.012597   |    47.615    |    47.6
2017-04-24 21:28:45   |   2017-04-24 21:28:45.012600   |    47.615    |    47.6
2017-04-24 21:28:46   |   2017-04-24 21:28:46.012604   |    47.615    |    47.6
2017-04-24 21:28:47   |   2017-04-24 21:28:47.012607   |    47.615    |    47.6
2017-04-24 21:28:48   |   2017-04-24 21:28:48.012624   |    47.615    |    47.6
2017-04-24 21:28:49   |   2017-04-24 21:28:49.012622   |    47.615    |    47.6
2017-04-24 21:28:50   |   2017-04-24 21:28:50.012634   |    47.078    |    47.6
2017-04-24 21:28:51   |   2017-04-24 21:28:51.012627   |    47.615    |    48.2
2017-04-24 21:28:52   |   2017-04-24 21:28:52.012629   |    48.154    |    47.6
2017-04-24 21:28:53   |   2017-04-24 21:28:53.012640   |    47.615    |    47.6
2017-04-24 21:28:54   |   2017-04-24 21:28:54.012650   |    47.615    |    48.2
2017-04-24 21:28:55   |   2017-04-24 21:28:55.012653   |    48.154    |    48.2
2017-04-24 21:28:56   |   2017-04-24 21:28:56.012654   |    47.615    |    47.6
2017-04-24 21:28:57   |   2017-04-24 21:28:57.012650   |    47.615    |    48.2
2017-04-24 21:28:58   |   2017-04-24 21:28:58.012666   |    48.154    |    47.6
2017-04-24 21:28:59   |   2017-04-24 21:28:59.012666   |    47.615    |    47.6
2017-04-24 21:29:00   |   2017-04-24 21:29:00.012668   |    47.615    |    48.2
2017-04-24 21:29:01   |   2017-04-24 21:29:01.012678   |    47.615    |    47.6
2017-04-24 21:29:02   |   2017-04-24 21:29:02.012682   |    47.615    |    47.1
2017-04-24 21:29:03   |   2017-04-24 21:29:03.012675   |    47.615    |    47.6
2017-04-24 21:29:04   |   2017-04-24 21:29:04.012687   |    47.615    |    47.6
2017-04-24 21:29:05   |   2017-04-24 21:29:05.012685   |    48.154    |    48.2
2017-04-24 21:29:06   |   2017-04-24 21:29:06.012696   |    47.615    |    47.6
2017-04-24 21:29:07   |   2017-04-24 21:29:07.012702   |    47.615    |    48.2
2017-04-24 21:29:08   |   2017-04-24 21:29:08.012696   |    48.154    |    47.6
2017-04-24 21:29:09   |   2017-04-24 21:29:09.012700   |    47.615    |    48.2
2017-04-24 21:29:10   |   2017-04-24 21:29:10.012716   |    48.154    |    47.6
2017-04-24 21:29:11   |   2017-04-24 21:29:11.012712   |    48.154    |    47.6
2017-04-24 21:29:12   |   2017-04-24 21:29:12.012713   |    47.615    |    47.6
2017-04-24 21:29:13   |   2017-04-24 21:29:13.012718   |    47.615    |    47.6
2017-04-24 21:29:14   |   2017-04-24 21:29:14.012722   |    47.615    |    48.2
2017-04-24 21:29:15   |   2017-04-24 21:29:15.012732   |    47.615    |    47.6
2017-04-24 21:29:16   |   2017-04-24 21:29:16.012741   |    47.615    |    47.6
2017-04-24 21:29:17   |   2017-04-24 21:29:17.012733   |    48.154    |    47.6
2017-04-24 21:29:18   |   2017-04-24 21:29:18.012743   |    47.615    |    47.6
2017-04-24 21:29:19   |   2017-04-24 21:29:19.012751   |    47.615    |    48.2
2017-04-24 21:29:20   |   2017-04-24 21:29:20.012755   |    47.615    |    47.6
2017-04-24 21:29:21   |   2017-04-24 21:29:21.012759   |    47.615    |    47.6
2017-04-24 21:29:22   |   2017-04-24 21:29:22.012755   |    47.615    |    47.6
2017-04-24 21:29:23   |   2017-04-24 21:29:23.012770   |    47.615    |    47.6
2017-04-24 21:29:24   |   2017-04-24 21:29:24.012761   |    47.615    |    48.2
2017-04-24 21:29:25   |   2017-04-24 21:29:25.012780   |    47.615    |    47.6
2017-04-24 21:29:26   |   2017-04-24 21:29:26.012778   |    48.154    |    47.6
2017-04-24 21:29:27   |   2017-04-24 21:29:27.012775   |    47.615    |    47.6
2017-04-24 21:29:28   |   2017-04-24 21:29:28.012780   |    47.615    |    47.6
2017-04-24 21:29:29   |   2017-04-24 21:29:29.012787   |    47.615    |    47.6
2017-04-24 21:29:30   |   2017-04-24 21:29:30.012800   |    47.615    |    47.6
2017-04-24 21:29:31   |   2017-04-24 21:29:31.012795   |    47.615    |    47.6
2017-04-24 21:29:32   |   2017-04-24 21:29:32.012798   |    47.615    |    47.6
2017-04-24 21:29:33   |   2017-04-24 21:29:33.012801   |    47.615    |    48.2
2017-04-24 21:29:34   |   2017-04-24 21:29:34.012809   |    48.154    |    47.6
2017-04-24 21:29:35   |   2017-04-24 21:29:35.012810   |    47.615    |    47.6
2017-04-24 21:29:36   |   2017-04-24 21:29:36.012814   |    47.615    |    47.6
2017-04-24 21:29:37   |   2017-04-24 21:29:37.012826   |    47.615    |    47.6
2017-04-24 21:29:38   |   2017-04-24 21:29:38.012830   |    47.615    |    47.6
2017-04-24 21:29:39   |   2017-04-24 21:29:39.012827   |    48.154    |    47.6
2017-04-24 21:29:40   |   2017-04-24 21:29:40.012832   |    47.615    |    47.6
2017-04-24 21:29:41   |   2017-04-24 21:29:41.012837   |    47.615    |    47.6
2017-04-24 21:29:42   |   2017-04-24 21:29:42.012849   |    48.154    |    47.6
2017-04-24 21:29:43   |   2017-04-24 21:29:43.012845   |    48.154    |    47.6
2017-04-24 21:29:44   |   2017-04-24 21:29:44.012846   |    47.615    |    48.2
2017-04-24 21:29:45   |   2017-04-24 21:29:45.012861   |    47.615    |    47.6
2017-04-24 21:29:46   |   2017-04-24 21:29:46.012862   |    47.615    |    48.2
2017-04-24 21:29:47   |   2017-04-24 21:29:47.012859   |    47.615    |    48.2
2017-04-24 21:29:48   |   2017-04-24 21:29:48.012872   |    48.154    |    48.2
2017-04-24 21:29:49   |   2017-04-24 21:29:49.012871   |    47.615    |    47.6
2017-04-24 21:29:50   |   2017-04-24 21:29:50.012884   |    47.615    |    48.2
2017-04-24 21:29:51   |   2017-04-24 21:29:51.012878   |    48.692    |    47.6
2017-04-24 21:29:52   |   2017-04-24 21:29:52.012881   |    47.615    |    48.2
2017-04-24 21:29:53   |   2017-04-24 21:29:53.012888   |    47.615    |    48.2
2017-04-24 21:29:54   |   2017-04-24 21:29:54.012903   |    48.154    |    48.7
2017-04-24 21:29:55   |   2017-04-24 21:29:55.012907   |    48.154    |    48.2
2017-04-24 21:29:56   |   2017-04-24 21:29:56.012901   |    48.692    |    47.6
2017-04-24 21:29:57   |   2017-04-24 21:29:57.012902   |    48.692    |    48.7
2017-04-24 21:29:58   |   2017-04-24 21:29:58.012916   |    48.692    |    48.2
2017-04-24 21:29:59   |   2017-04-24 21:29:59.012915   |    48.692    |    47.6
2017-04-24 21:30:00   |   2017-04-24 21:30:00.012922   |    48.154    |    48.2
2017-04-24 21:30:01   |   2017-04-24 21:30:01.012919   |    47.615    |    47.6
2017-04-24 21:30:02   |   2017-04-24 21:30:02.012926   |    48.154    |    48.2
2017-04-24 21:30:03   |   2017-04-24 21:30:03.012934   |    47.615    |    47.6
2017-04-24 21:30:04   |   2017-04-24 21:30:04.012934   |    47.615    |    47.6
2017-04-24 21:30:05   |   2017-04-24 21:30:05.012941   |    48.154    |    47.6
2017-04-24 21:30:06   |   2017-04-24 21:30:06.012940   |    47.615    |    48.2
2017-04-24 21:30:07   |   2017-04-24 21:30:07.012952   |    48.154    |    47.6
2017-04-24 21:30:08   |   2017-04-24 21:30:08.012949   |    47.615    |    47.6
2017-04-24 21:30:09   |   2017-04-24 21:30:09.012960   |    47.615    |    48.2
2017-04-24 21:30:10   |   2017-04-24 21:30:10.012955   |    47.615    |    47.6
2017-04-24 21:30:11   |   2017-04-24 21:30:11.012962   |    47.615    |    48.2
2017-04-24 21:30:12   |   2017-04-24 21:30:12.012966   |    47.615    |    47.6
2017-04-24 21:30:13   |   2017-04-24 21:30:13.012969   |    48.692    |    48.2
